sentence,label
@AmericanAir will you review your systems re notification? The website and telephone systems you have in place are clearly inadequate.,0
@AmericanAir Why not sell MCE during post door-close shuffle in same way u sell drinks/snacks? People on my flight self-upgraded w/o paying.,0
@AmericanAir Will 2396 be Cancelled Flightled tonight?,2
"@AmericanAir Not good enough. No info communicated at any point - just silence. for hours as we sat. Oh, and then seat was broken. #worst",0
@AmericanAir I can't get an operator after an hour's worth of calls to Cancelled Flight a delayed flight. Automated system doesn't go beyond message.,0
@AmericanAir cannot provide us alternative flight until 36 hours Late Flightr ruining our trip! #Cancelled Flightled #angry #problems #ruined.,0
@AmericanAir Why did I have to stand at baggage claim for an hour waiting for a bag that you knew never made it on to the plane?,0
"@AmericanAir I love travel with yours planes, all people is very nice, it's amazing! Can you please follow me back? 😋I love the company!",1
"@AmericanAir @derekc21 , I leave Jaipur tomorrow , back to Dehli , Only in Delhi  one night .  we need to  use our abilities to make magic .",0
@AmericanAir now you change my gate and don't tell me? What the fuck is wrong with you people. Learn to do your fucken job,0
@AmericanAir Trying to make an online Flight Booking Problems one way from Barbados -NYC but wont let me as says I need a Barbados CC...why??!,0
@AmericanAir I would purchase it if I was there by choice but you guys Cancelled Flightled my flight and have me stuck at DFW for 7 hours!,0
@AmericanAir haha I did. They said it wasn't their fault somehow? You guys r a joke,0
"@AmericanAir Stuck in Miami, and one of the worst customer experiences I have ever had. Will be sure to let everyone know about my time w/AA",0
@AmericanAir 2days 2plains 2fails,0
@AmericanAir @MurphyJulie it took them 6 hours to call me back. Then it disconnected twice. 😢 I'll never get back to work,0
"@AmericanAir  so far all I am getting is ""maybe your bag will come today. We don't know."" Website says ""status unknown""- can you help?",0
"@AmericanAir My flight 1108 was Cancelled Flightled. I need to be rebooked, and I can't do it online and they aren't answering calls. Help!",0
@AmericanAir I filled out that whole form before receiving a poor poor response. Is there no direct email address in reply?,0
"@AmericanAir Its the ABC's of PR, let your customers have the most info possible. Might want to go brush up on the basics...",0
last trip on @AmericanAir ... Poor customer service 3 trips in a row! @Delta here I come!,0
@AmericanAir stiiiil waiting. Please respond as my flight leaves in 2 1/2 hrs,0
"@AmericanAir no worries, loved flying with you guys. Thanks!",1
@malhoit at least you got a response from @AmericanAir via Twitter. I went 0 for 2 yesterday.,0
"@AmericanAir I am, called Paris office this morning again, still waiting. It is in Miami but apparently tag was ""taken off""",0
@AmericanAir Can I get some assistance? Flight Cancelled Flightled (today) from PHX to DFW. Not that I'm hating. But my job is concerned,0
@AmericanAir would also like say kind move on adding the points !,1
"@AmericanAir ok, I just received an email with my registration from your team. Thanks a lot",1
@AmericanAir wasn't just a delay. Your counter wouldn't take a valid CAC card as a valid ID which is needed for a TSA precheck on pass,0
@AmericanAir is DFW accepting any arrivals or departures today?,2
"@AmericanAir Is it true, as FAs are saying, that you have no way to collect money from passengers (after door closing) who want a MCE seat?",2
@AmericanAir a confirmed flight. I'm so done! Thanks for nothing!,0
@AmericanAir Not necessary.  I am confident the excellent in-flight staff will make the appropriate report.,1
@AmericanAir no email no phone call no nothing. You've screwed with my flight and my family/Friends flights. You Cancelled Flighted reservations for,0
Hey @AmericanAir why automated call me and then hang up at 4:45 am!?! And why can't I reschedule Cancelled Flighted flights via web!?! Come on!!!,0
@AmericanAir from a service rep but that hasn't happened yet. I'm honestly fed up and sick of this. No notice when my flight got Cancelled Flighted,0
@AmericanAir  help. Flight to Dallas was Cancelled Flightled this morning from cle. on hold for  3 hours. Need to be booked on next flight out.,0
@AmericanAir me up in a hotel tonight and expect me to now pay even more money. I don't have that money!! I was supposed to get a call back,0
@AmericanAir my flight 129 to dallas and 259 to SFO has been Cancelled Flighted and they can't get me on anything else until tomorrow. You won't put,0
@AmericanAir How is it possible that your call system can refuse callers for over twelve hours? What service options does that leave?,0
"@AmericanAir I understand a bit of a wait, but I called at 6:23 pm and didn't get a call back until just after 11:00 pm, that's not cool",0
@AmericanAir  @SouthwestAir  — Y'all will like this one. http://t.co/hF8aJZ4ffl,2
@AmericanAir Pathetic answer. Just found out my bag has been sitting at LGA for 20 hours and no call from you to lmk or delivery of bag. BAD,0
@AmericanAir stranded in Miami because your automated system keeps hanging up on me for two days. Help !,0
@AmericanAir is flight 1318 Cancelled Flighted or not? No word from the ground staff.,0
"“@AmericanAir: @mwangbickler We apologize for your frustrations, Michael. Have you been rebooked?” -got call back after 10 hours. Bad.",0
"@AmericanAir I'm trying to register since 12:00,don't want to be separated from my brother during the15hours flight!There're few places left",0
@AmericanAir trying to get thru to agent since last night b/c AA changed our flight to 2 days from now. Infuriating! We need to get to SEA!,0
"@AmericanAir called last night, after 10hrs got call back, can I get a one day pass to admirals club? I'm going to be spending 7hrs in DFW",0
@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,0
@AmericanAir I am still waiting for that call back. Stranded and no one to talk to,0
@AmericanAir thank you...I know it's a busy for you today but any help would be appreciated...,2
@AmericanAir Karen Riedel is a rock star employee and a miracle worker.  I really appreciated her help this morning!,1
@AmericanAir trying to talk 2 customer service to add lap child and can't get a hold of anybody. I need help!!!!!,0
"@AmericanAir @Active_Aly thx. We have already been on the iberia website, and seat reservation is unavailable. Hopefully we can call them.",0
@AmericanAir this merger with @USAirways @usairwis a cluster of inefficiency and misinformation.  When is it going to be done?,0
.@AmericanAir @Kaha58 Would be nice if you could actually talk to the reserv. team...it just hangs up on you and has been since last night.,0
@AmericanAir why is there only one checkpoint open at JFK terminal 8? Ridiculous.,0
@AmericanAir wow. Flight crew shows up :15 mins before the flight. No catering for AA3390. Nice. Why to treat your customers.,0
@AmericanAir.If I miss saying goodbye to my friend cause of your crappy service I swear you will never hear the end of it.#AmericanAirlines,0
@AmericanAir .. UMM hello?,2
@AmericanAir QSVGRU when would the next flight arrive?,2
@AmericanAir that is absolutely false stmt.  You have a comedy of errors incl no catering etc #GetYourActTogether,0
@AmericanAir how do I see your report team?,0
@AmericanAir. It's been 5 hours and still no call and now we are back to being hung up on by an automated system.  #AmericanAirlines,0
"@AmericanAir you bet make this screw up right (for once). Things I need in bag for my job and you have ""grounded"" me today #painandsuffering",0
"@AmericanAir Last thing I want to deal w/ before 8 on a Mon! I've already waited the suggested wait time, so I hope I get a call back ASAP.",0
@AmericanAir. All I get is an automated system that hangs up on me. I finally get a message that some will call me back in 2 hours.,0
@AmericanAir @emrey35 But it says your agents are too busy and to try back Late Flightr???,0
"@AmericanAir file loc:TJYCQH. Bag at airport since last nite.Not ""scheduled"" to get PU unt aft 8? WHY? U shld b ashamed. I'm disgusted w/u",0
@AmericanAir I remained on hold for 2 hrs to resolve my flight schedule &amp; your system hung up on me. #unhappycustomer,0
@AmericanAir. For two days now I have been trying to reach #AmericanAirlines customer service to change my flight.,0
@AmericanAir . Death of a dear friend has me heart broken but #AmericanAirlines has me heated!,0
@AmericanAir spent hour+ trying to check after to use military ID for luggage then messed up boarding pass &amp; forced into line again.,0
@AmericanAir has no customer service via phone or in person. Just a stone wall with a giant middle finger painted on it.,0
"@AmericanAir 3days and no call,bag or anyone to pick up my call. Held on ph til 130 am and holding again now. Insane,#help",0
"@AmericanAir trying to change my flight and you just hang up on ppl bc call volume is high. That's a joke, right?",0
@AmericanAir thanks for reFlight Booking Problems me on a flight and then leaving my luggage in NYC. Unbelievable.,0
@AmericanAir thank you!,1
@AmericanAir I Love American Airlines :D,1
"@AmericanAir how about a reservation phone system that actually works? You know the 800 number is unreachable? Callbacks are ""dead air"".",0
"@AmericanAir , I was told my flights 2516 &amp; 2244 was Cancelled Flightled. But I don't seem to have any date/time changes. I've been waiting for a call",0
@AmericanAir v nice of you to give me a breakfast voucher for $7 in an airport. That almost got me a whole drink!!,1
"@AmericanAir husband &amp; I complain about same flight. He gets voucher, I get nothing. Because he flew biz!? Who do I email about this?",0
@AmericanAir you're running 5+ hours behind replying to anyone via Twitter. this is beyond unacceptable. I'm running out of time!,0
@AmericanAir not sure why we are being made to stand in line outside for plane that isn't ready to board when I could be sitting inside,0
"@AmericanAir even when I did get through, no one knew anything about my bag. This is ridiculous, I still don't have my bag from Saturday.",0
@AmericanAir thank you Mr Parker for screwing over chairman preferred when we fly AA. No #firstclass option and treated like crap by staff,0
@AmericanAir thinks it's a good cs to get everyone through the gate for flight 4275 then we wait bc plane not ready http://t.co/rxmjWoo7Qi,0
"@AmericanAir , CHECK DM PLEASE!",2
@AmericanAir POOR EXPERIENCE 2day at ord chkin. 8 emp. w/3 cust. 10 waiting. Asked to speak w/supervisor. Told 20 min. In a mtg!! What?!?!,0
@AmericanAir Have been trying to reach American Airlines since last evening to Cancelled Flight flights. WORST CUSTOMER SERVICE EVER! What now???,0
@AmericanAir - cruel &amp; unusual to Cancelled Flight flight w/o notice &amp; make someone stay on hold for 30min &amp; listen to the same ad in a loop,0
@AmericanAir can you please help? you've now rebooked me incorrectly after flight was Cancelled Flightled. please fix my flt to Tuesday!!,0
@AmericanAir its now 17 days since I contacted customer relations... #surf #fail #BaggageDrama http://t.co/CS1673hrqQ,0
@AmericanAir Eventually the call got through. Not sure what changed. Thank you a lot though!,1
@AmericanAir I've been doing this all night. Can someone please help? I need my flt fixed. Please???,0
"@AmericanAir i tried all day. Have been disconnected due to ""heavy call volume.""",0
@AmericanAir is flight 2413 to LA delayed?,2
"@AmericanAir Hey, what's happening with #AA65 Zurich - JFK? Appears to have squawked 7700 and landed at London Heathrow",0
@AmericanAir got call saying flight Cancelled Flightled but checked online and it isn't Cancelled Flightled. No where near bad weather. I have job interview,0
@AmericanAir #worstcustservice you should have contingency plans for extra workers during bad weather. 4+ hours hold #ridiculous,0
"@AmericanAir Hi guys, can you tell me what the emergency is for #AA65 diverting to #Heathrow from Zurich-New York? Thanks, John.",2
@AmericanAir Please stop changing my flights for Spring Break. This is the 5th time!,0
@AmericanAir a school trip of 38 including myself had to sleep over in the airport and are all on different standby flights.This is not good,0
@AmericanAir your customer service is inferior to that of a nationalized third world nation's airline. Get it together.,0
@AmericanAir Flight AAL65 declared state of emergency? Squawking 7700...,0
@AmericanAir just want to thank you guys for the 27 hour delay for flight AA106 from JFK due to staff shortage and not weather✈️,0
@AmericanAir you delayed me for 15 hours in Chicago and still managed to lose my bag! Really not happy,0
@AmericanAir Your rubbish at Social Media! In the air two hours Late Flight but that's better than being Cancelled Flightled!,0
@AmericanAir yes but you did manage to lose two of our bags. Horrendous airline.,0
"@AmericanAir Thanks guys, you got it. I'm heading to Milan on Wednesday, so big week with the AA family :)",1
@AmericanAir 953 our  fligth Somthing to talk  about this?,0
@AmericanAir interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy,0
@AmericanAir I understand you are busy but I have still gotten no answer. I need to get home and you guys have not helped at all,0
@AmericanAir No I do not have them yet. Called for baggage status 5 times yesterday.,0
@AmericanAir thanks. They did not charge anything in the end so all is good.,1
@AmericanAir @USAirways wonderful FC FA on flight 2062 pre dawn!  Nice start to the day!,1
@AmericanAir been on hold for for over two hours. After waiting 2 hours earlier. Can't get any info on my reservation. How is that ok?,0
"@AmericanAir @nickcunningham1 Except now there is no wait time, the phone system just hangs up on you. So continuing to hold won't help.",0
"@AmericanAir LGA already by the time we pulled from the flight. QQBMUG. feel free to look up how many flights we've been ""reticketed"" on.",0
"@AmericanAir @loganex except if you call now you'll get the same message. Trust me, I've tried.",0
@AmericanAir westjet and your rep won't do anything about my lost luggage- which I never even checked with westjet because it was lost in,0
"@AmericanAir waited in the airport for two days to get home, not weather reLate Flightd. Dealt with horrible customer service. Finally switched to",0
@AmericanAir are you ignoring me on purpose? It was sad enough having your automated system hang up on me 😭,0
@AmericanAir who do I need to talk to to get a full refund on my trip? Your call center offers no assistance.,0
@AmericanAir why wont you find my luggage without blaming everyone else?,0
@AmericanAir that all AA is for USAir Elite members. It's one big disappointment in the way we are treated. #epicfailure,0
"@AmericanAir we have been rebooked due to weather, but need to change our reservation and fly on the 24th, instead of the 23rd.",2
@AmericanAir love how you can't get an agent on the phone and the automated system hangs up on you,0
@AmericanAir Can you respond to my DM?,2
"@AmericanAir Thank you for the worst experience ever on an airline, from me to you, I hope your embarrassed as an airline. Pathetic",0
@AmericanAir airport to figure this out or can someone tell me now? Flight is from San Juan to San Diego,2
@AmericanAir if you could let me know where I'm staying tonight (if you've booked anything) that would be great. Do I have to go to the,2
"@AmericanAir @British_Airways 2 weeks ago today i arrived in miami and I still don't have my bag, absolute disgrace!",0
@AmericanAir what terminal LHR for aa5/BA1506? Doesn't say in boarding pass,2
@AmericanAir so am I going to be homeless or do I have a place to stay tonight? Can you respond to me here so I can go back to sleep?,0
@AmericanAir at 5 am and have no clue if we have a place to stay or not,0
"@AmericanAir but really, can you DM me on here to verify if you've booked a hotel for our extra night here? Kinda unsettling to get a call",0
@AmericanAir extra night we have to stay in San Juan now. How can I check on that?,0
@AmericanAir hey I got a call saying our flight was rescheduled but I can't get through to anyone to see if you're providing a hotel for the,0
@AmericanAir @emeyerson @ggreenwald Don't wait on a bag. Go to Walmart and get what you need for tomorrow morning.,0
@AmericanAir More or less - after a night in a party hotel - no sleep and a 5:30 am rebook- on our way back to PHL http://t.co/4G0K0z2rei,2
@AmericanAir Hi. I have KOA-LAX-PHL-ORD booked as a 1-way savr awrd. If I called to chnge it to KOA-LAX-PHX-ORD would I have to pay any fees,2
@AmericanAir been calling 2 different offices already and still no sign of my baggage. First time on American Air.. (6),0
@AmericanAir @Cowboycerrone You apologise for HIS frustrations &amp; HIS disappointment but NOT your terrible service? #BlameShiftOverload,0
@AmericanAir Got it worked out. Had to postpone my trip and pay extra though. :/ Not easy for a poor graduate student.,0
"@AmericanAir How best to talk with an agent to reschedule Cancelled Flighted flight? No one answers at AA. Know it's busy, but need help.Thanks",0
@AmericanAir I don't want to waste any more of my time on your airline (you've already robbed 21 hours of my day) but I definitely will.,0
@AmericanAir me because it might not be so urgent for you but it really is for me. (5),0
@AmericanAir i've now been in France two days without changing clothes and nothing to keep me warm so please locate my bag and send it to(4),0
"@AmericanAir flight 45 JFK-LAS. First the catering was Late Flight, the. No push back crew. 2hrs delay.",0
@AmericanAir Flight Cancelled Flighted 2nd time. Can't reach agent to reschedule. Can you call me?,0
"@AmericanAir my two coats were in that bag so i have been in france with no coat, walking around with a T shirt and one clean pair.(3)",0
@AmericanAir my bag is still in Miami and cannot be located?! How do you loose a bag like that? With a tag and everything?? (2),0
"@AmericanAir So i was visiting SJU and was returning to Paris and they checked my bag at the gate in SJU, i arrived in paris and nothing,(1)",0
@AmericanAir speaking 2 languages paid off! as the US line left me over 70 min in hold -without an answer- the latinamerican solved in 20min,0
"@AmericanAir Yep, was in one of my other camera memory card :D",1
"@AmericanAir is terrible, my flights Cancelled Flighted and i've been on hold for the past 4 hours. Never again.",0
@AmericanAir I certainly hope my LA /PBI on 25 th has a NEW plane . The seats on Feb 11 th flight ( in reverse) God awful,0
@AmericanAir 20 HS students from Ithaca NY stuck in Miami flts xld u won't rebook to get kids home use carrier alliance #rulesshouldbend,0
@AmericanAir Hands down the worst airline to travel with. Really really fucking bad.,0
@AmericanAir can you use the aa credit platinum select world mastercard for Alaska flights?  Or just american?,2
@AmericanAir Why did  AA973 return to JFK? Thanks :),2
@AmericanAir what sense is it to charge for a bag service when the service isn't great. Losing luggage and now missing items this is bs,0
@AmericanAir No it isn't -  sheer incompetence was reigning at DFW today. I was there. On a plane on the GD runway. I doubt you were.,0
"@AmericanAir yes we did make it home. But by no means am I happy. I've always chosen AA as my 1st choice when flying, I'm rethinking that...",0
@AmericanAir still waiting on a dm response..... #sloooowresponses,0
@AmericanAir @robinreda that can be a stop over before Paris. You are an embarrassment,0
@AmericanAir @robinreda being stuck two days in the airport is not something pretty normal. I am positive you can find a plane to Europe,0
@AmericanAir highly disappointed in the baggage service with this merge with @USAirways you guys have lost our 1st bag and now missing items,0
@AmericanAir just landed - 3hours Late Flight - and now we need to wait TWENTY MORE MINUTES for a gate!  I have patience but none for incompetence.,0
@AmericanAir FINALLY called me back... BUT HASN'T SPOKEN TO ME.  Like the worst prank call EVER!!,0
"@AmericanAir wait times of 2 hours to talk with an exec plt agent, what is going on!!!",0
@AmericanAir so the one time we upgrade to first class our luggage was open and now missing valuable items that can't be replaced. #upset,0
"@AmericanAir please rebook me from Seattle to Columbus Tue 2/24, locator: KARAAX, name: Mitchell M Neuer",2
@AmericanAir flight Cancelled Flighted! I'm trying to get to #chicago. What are me and @justynmoro gonna do. #flying#flight#travel,0
@AmericanAir working over time tonight?  Got delayed 2 days .. In SJU .. Could be worse :),0
@AmericanAir it doesn't allow me to hold. That's the problem.,0
@AmericanAir has to be the worst airline in the world #yousuck #horrible #Oscars2015,0
@AmericanAir Reebooked for tomorrow in AA 1389 LV-DFW at 810 am arriving 12.50pm; still open this flight?,2
".@AmericanAir @USAirways Add insult to injury you guys ""misplaced"" my bag. 

Can't believe you have to pay money to be treated this poorly.",0
@AmericanAir My connecting flight to DFW was Cancelled Flightled and need to get to IND tomorrow. Any way I can get this sorted out? Been holding 1h08,0
@AmericanAir I would like to be reimbursed for my shuttle from Denver after #1080 diversion 6+ hours sitting in plane and mech problems,0
@AmericanAir Please REPLY!  How do you mess up my rebook TWICE???,0
"@AmericanAir I've been on hold for 4 hrs, no call bk either. Family of 4 trying to get from HDN to DFW flight 1418 direct. Need new info plz",0
@AmericanAir Can you check on he status of my EXP membership card? Need the physical card to access some international lounges soon.,2
@AmericanAir my flight tomorrow is Cancelled Flighted you guys just keep letting me down,0
@AmericanAir Thanks for the champagne  AA153 ORD-NRT to celebrate my #TokyoMarathon2015 finish! http://t.co/Ij4xL01tKX,1
"@AmericanAir I'm beyond confused here. why would you offer an earlier flight?? when they Cancelled Flightled 2222, I asked for TUES. please fix!",0
@AmericanAir I'm in MEX.  I need to fly to New York City tomorrow. My new flight on Tuesday is unacceptable. Please help.,0
@AmericanAir I'm trying to reach the advantage department to add my number to a recent flight,0
@AmericanAir I am going to keep these tweets coming till AA does something...which I know is nothing..hoping I go way...not likely.,0
@AmericanAir make sure u insure your luggage as those assholes @ AA take no fricken responsibility...&amp; don't  believe their lies!!!!,0
@AmericanAir-everyone: its been weeks&amp;those dickheads @ AA hadn't contacted me...they lost my checked bag &amp; carryon and haven't offer to pay,0
@AmericanAir why arent callings going thru it doesnt have me wait or anything and automated stuff is messed up,0
@AmericanAir 235.  We made it to Seattle...,2
@AmericanAir we will not be flying with you or US air again. The changes and Cancelled Flightations leading up to today's big finale is unacceptable.,0
@AmericanAir thanks for your apology but it's a bit Late Flight. Cancelled Flighting a flight more than 24 hrs in advance due to weather is ridiculous. We,0
@AmericanAir you Cancelled Flightled my flight tomorrow (without telling me) and I want to rebook-please help me book a new flight! What # can I call?,0
@AmericanAir The word failure means: an act or instance of failing or proving unsuccessful; lack of success nonperformance of something due.,0
@AmericanAir Why offer automated call back option when agent is available only to call me &amp; have me sit on hold? At 12:30am. #onholdfordays,0
@AmericanAir do you have the phone number of a supervisor i can speak to regarding my travels today,0
@AmericanAir - Hanging up on customers with no chance for a callback is a failure of customer service. 1:30am EST and no one can answer? 2/2,0
"@AmericanAir To think that I'm a ""Priority Member""! Wonder how you treat the plebes. I know which rewards card I'm Cancelled Flightling immediately.",0
"@AmericanAir - for the past 5.5 hours, call volume is so high that no one can take my call to Cancelled Flight my itinerary? #YoureDoingItWrong 1/2",0
"@AmericanAir Worst airline. You Cancelled Flight flight, don't let me know, I wait on hold 30 mins, told to enter callback for middle of the night?!!",0
@AmericanAir  Did you guys just give up helping people? Your phone tree just hangs up on me and I have a flight tomorrow. Connection pending,0
@AmericanAir you called back just to put me on hold. It's midnight. Literally just want to know how I'm getting home and I'm getting no help,0
@AmericanAir this has happens so many times. It's just upsetting to see how poorly an airline treats their customers,0
"@AmericanAir seriously, there aren't any reps available to take phone calls? Even for platinum?",0
@AmericanAir overall lack of attention or foresight when managing flights.,0
@AmericanAir now we are all stuck on the plane after landing because crew unable to figure it out,0
"@AmericanAir Also, been on hold for 30 minutes with your ""customer service"" to find out when my new flight is scheduled bc your site SUCKS",0
@AmericanAir Yes and without my bags. 2 first class tickets to Tahiti would be nice. Just saying,0
@AmericanAir Err 2 hour wait time for the Exec. Plat. line?,0
@AmericanAir can you please connect these two reservations together and also add a child in a lap. KEVOLT and SOZLDJ march 1. Thanks,2
@AmericanAir ... Do I have to even say anything?  Over 6 hours on hold... No one has ever sucked as much as you. http://t.co/NcrMqIBIWo,0
@AmericanAir  MY FLIGHT #2962 OUT OF CLL @ 0600 WON'T LET ME CHECK IN. PLEASE HELP. #IMPORTANTFLIGHT,0
@AmericanAir Your agent sent our family on 3 diff planes to dfw that were as Late Flight due to delay as the Cancelled Flighted plane that started this #fail,0
"@AmericanAir Finally got a call from AA, but it was an automated voice that hung up on me! I called back &amp; it says it'll be 2 more hours.",0
@AmericanAir I've been on hold ANOTHER hour and still nothing. My Cancelled Flighted flight was supposed to be six hours from now. #Stranded,0
@AmericanAir wasn't offered a flight out of PHL until TUESDAY so had to ask to be booked to Houston instead of Austin.,0
"@AmericanAir will do. I'd think, though, that a literally identical itinerary to your sample itineraries would work - maybe need to update?",2
"@AmericanAir I am running out of battery you have my chargers,clothes,coat,contact lenses, need to be in mtg tom need help #pathetic service",0
@AmericanAir Flight 4606 from MEM to DCA delayed 6 hours! Now holding breath while they keep me trapped 3 hours to de-ice. #scareair,0
@AmericanAir stuck in airplane both on way out of PHL and again in Houston. All passengers frustrated. Makes me want to avoid airline,0
"@AmericanAir bag turned up, no thanks to your useless call-centre and useless website",0
"@AmericanAir I understand the weather issues. I don't understand how I was not notified of the Cancelled Flightlation, and had to realize it so Late Flight.",0
@AmericanAir why won't u deliver my luggage? Almost two days and holding on the phone for over 4 hrs. Help!,0
"@AmericanAir - Whoooo Hooooo just crossed 25,367!!! At my current pace I should reach 152,202 for the year.",1
"@AmericanAir would like to talk to someone, please follow.",2
@AmericanAir  you have now lost my luggage for40 hours holding for4 hrs on phone #wtf is this how you treat your loyal passengers?#stranded,0
@AmericanAir @Nashinmypants lmao this is so funny,2
@AmericanAir have been waiting over THREE hours to talk to someone to rebook a flight due to weather. does call back service actually work??,0
@AmericanAir the service received by both of us was rude and well below my expectations of your airline. That is what's most frustrating,0
@AmericanAir I was on a flight for tomorrow and my reservation is coming up.  Help me!,2
@AmericanAir please DM me a way to get in touch with someone that can help. I'm platinum AA and considering quitting AA BC of this.,0
@AmericanAir it was my friend. She shouldn't have been scheduled so close together at LAX then not reimbursed. It's costing her 12 hrs &amp;$250,0
@AmericanAir Understood. Thanks anyway,1
@AmericanAir so what are you going to do for me since I can't take the option you gave me. What type of refund will you do for me?,0
@AmericanAir 1) I was on 1610 today to YYZ. I had a bit of a bag issue that was cleared up beautifully. Thank you to all of the check in,1
@AmericanAir sounding like they just got bitch-slapped by @juliasinton948,0
@AmericanAir when will tomorrow's flight Cancelled Flightlations at Dfw for AA flights be posted? We are on 2424 at 7am from LAX!,0
@AmericanAir gate agent Jan L at Phoenix was at least able to get my younger daughter seated near my wife. Thank you!,1
@AmericanAir I've been on hold with international award reservations for almost 2 hours. 800-433-7300 keeps calling me. what is going on?,0
@AmericanAir can someone actually either call back or help me figure out how I'm getting home??!,0
@AmericanAir can I get home before 12 or no?,0
@AmericanAir I left something on my flight from ORD to SFO earlier today and believe it's on the plane back at ORD now. Please help.,2
"@AmericanAir How is hanging up on customers because of ""high volume"" customer service? Tried to resolve via DM-still waiting.So bad. #aafail",0
"@AmericanAir  I was told it would be emailed to me, but I haven't received anything yet. How can I follow-up?",0
@AmericanAir all good! I'm catching the 11:10p flight tonight. Thanks for the response.,1
"@AmericanAir that's interesting-Agent told me so. Sadly, another booked passenger didn't make it to gate by push back so I made it on.",0
"@AmericanAir Flight Cancelled Flightled, website refers to 1-800#, the 1-800# hangs up on me. Not auto-rebooked. Really? Horrible company.",0
@AmericanAir booked AA3370 departing JFK 2/25/15. It was booked via BA and I want to change my FF# to AA can you do that for me via Twitter?,2
@AmericanAir We have been sitting on this bird #AA1457 for 2 hrs on the dfw tarmac.  Some water would be nice.  Where's your manners?,0
@AmericanAir I need to know what to do? My flight has been Cancelled Flightled and I can't speak to anyone. Help!,0
@americanair been calling your for 4+ hours to reschedule a flight to #DFW due to weather and your won't even let me stay on hold.....,0
"@AmericanAir Thanks, she did her best. Staying the night in Dallas, new trial to Detroit via Atlanta tomorrow, assuming no Cancelled Flightlations.",0
@AmericanAir She got to the gate just in time to watch the plane push back. 5 minutes was all she needed. Glad we’ve relatives nearby.,0
@AmericanAir first flight is Cancelled Flightled. Been on hold for 4 hours. Need information and getting none. Help?,0
@AmericanAir Get a new crystal ball. Cancelled Flight flights before weather hits to rebook me on flight during? Looking like 2 nights hotel on me.,0
@AmericanAir yes. Shows Cancelled Flightled &amp; asks for her to contact you at 800 number.,0
@AmericanAir Thanks! Are they really open 3.30 am - 7 pm every day? Any way to check they are open before going all the way there? Thanks.,1
@AmericanAir Toby hates you lol,0
@AmericanAir Thanx for replying. DM sent,1
@AmericanAir what I am put off by is the fact that no gate supervisor has tried to come by and communicate with us.,0
@AmericanAir not anymore.,0
"@AmericanAir Need to change flight, but the CS # is telling me it can't take my call. Can't change online. Please help. Flight is this week.",0
@AmericanAir 48 hours and still no bag. Could have flown to Costa Rica and back by now. I had gifts for my family in my bags.,2
"@AmericanAir No, when I call AA now I can't even get on hold...can you help me?",0
"@AmericanAir lies,lies,lies.  Worst travel experience of my life. Day 2 no clothes on vaca.  #lostluggage #unprofessional #pit #mia",0
@AmericanAir @ArminRosen @ggreenwald Tell that piece of shit to get fucked... I'll fly exclusively with you for life...,0
"@AmericanAir I have ""continued contacting"" your phone reps for 7 hours and am still unable to get through. That's absurd and I am livid.",0
@AmericanAir thanks,1
@AmericanAir probably had money on @BensonHenderson they said to hell with @Cowboycerrone lol,2
@AmericanAir DFW GATE 16 to BMI agent seriously is beyond incompetent.  Never flying AA again if can be avoided #fail #pathetic,0
@AmericanAir can we get a status update on flight 1457? Are we going to make it home tonight...?,2
@AmericanAir I have almost 3 million miles w u so I am loyal to u.  When r u going to reciprocate?  What a joke,0
"@AmericanAir Thank you for holding, we apologize for the delay in answering your call. To speak to a representative please continue to hold.",0
@AmericanAir Weather was not involved.,0
"@AmericanAir @dogbuckeye No, I was on hold for 4 1/2 hours.  3 diff agents each w/ different information, frustrating, kept getting txfd...",0
@AmericanAir I have never seen such incompetency from a gate agent in years of business travel DFW B16 gate agent needs training or new job,0
@AmericanAir @nrosenb1 it says changes can't be made online,0
@AmericanAir what's the status of flights for Tuesday out of Dallas??,2
"@AmericanAir Hey you Cancelled Flightled my flight, and I can't get someone on the phone to rebook (2 hour wait minimum). Can I get some service?",0
"@AmericanAir our ft 1261 TUS/DFW (w/cx to LGA) tomorrow Cancelled Flighted,  4 hrs so far waiting for call back. What should we do? Need to get to nyc",0
"@AmericanAir @USAirways and our meals are also on us, because this company does not care about their #customers. Truly disgraceful.",0
@AmericanAir by far the best example of the worst company @Cowboycerrone,0
"@AmericanAir @USAirways cost me a day of vacation ($350 hotel stay), day of dog boarding, and a day of airport parking.",0
"@AmericanAir Joanna is wonderful, new flight booked by a very friendly and helpful agent during a very stressful day! Thank You!",1
@AmericanAir @USAirways and the way I have been spoken to by #DFW and #Mia employees is truly disgusting. Save the pain fly with anyone else,0
@AmericanAir I'm home &amp; only 9hr Late Flight.  No thanks to your service centre - their plan involved 4 flight legs all across NA and 2 full days..,0
@AmericanAir thx for losing my bag. How hard is it to care for a bag w PRIORITY on it?why do u cont to not care for EP's?,0
@AmericanAir ok no worries. Thanks for the straight story. It's appreciated.,1
@AmericanAir Thank you for the response.  When I book I've tried my AA number and my US Airways number and each time it doesn't pick it up,2
@AmericanAir to my destination. After waiting 2 hours and missing our second flight with them. Our #luggage made the flight though...,0
