sentence,label
@VirginAmerica trying to book a flight &amp; your site is down 😁,0
"@AmericanAir My reservation is on hold, not me.  Wish I was on hold but that's not possible with the phone issues at #americanair",0
@AmericanAir narrowly made standby...lots of snags this trip!,0
@USAirways only happened because u couldn't get us home the next day. #flydelta #flysouthwest #flyjetblue #theyareallbetter #stillnobags,0
@USAirways Waiting for my luggage on flight 1923. Is there a delay?,0
@united Stuck in. ORD because United can't find their airplane. Lol. #upset terminal right now.,0
"@USAirways Nightmarish customer service. Further to that, as an elite member, I'm appalled.",0
@USAirways @americanair I feel sorry for AA,0
@JetBlue nope. This 8:45am flight is now not leaving until almost 5pm. 5! I can't believe I paid money for this.,0
@AmericanAir Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  #customerexperience,0
"@united yep that's correct, I got an email at 12:30 am that the flight was Cancelled Flightled, doesn't matter now flight into atl is delayed, thx",0
@AmericanAir five times at last count,0
@united  your costumer service today in the Providence airport was sucked. Recommend your airline learn to check the weather and be honest,0
@JetBlue as a customer it feels like i should stick to airlines other than jet blue. I travel for my work for past 5 years never seen $70,0
@united has an United flight ever been on time. #americanisbetter,0
@USAirways would it kill you to give me 30-60 seconds of bad muzak instead of constant commercials while on hold?,0
"@AmericanAir Understood. Integration takes time, but no excuse for poor customer service",0
@united 777 from SFO to HNL with ZERO entertainment systems???!!!#youareonyourown,0
"@AmericanAir Why is it ok that no-one can help me with the bag you lost on my honeymoon 3months ago, this is not responsible or professional",0
@JetBlue I thought being a mosaic member had 'perks' the best part is instead of checking the extra 5lbs I'm carrying it on 😒,0
@USAirways I have never been given a number for elite for usair. Only AA. I waited for 3 hours for an answer and by then my seat was gone.,0
@usairways  my flight has been Cancelled Flightled. On hold for 2+ hrs to reschedule. Need help now.  Taking way too long http://t.co/NeHnsDCkTY,0
@SouthwestAir i have asked Lindsey to call me instead of DM like a schoolgirl but so far no call   Getting tired of typing little notes,0
"@JetBlue lipstick on a pig still a pig. Ur new baggage claim @ SJU is a disaster. No chairs, 20 mins+ wait for baggage. #fail",0
@AmericanAir been on hold to reserve award travel for over 1.5 hrs now. Anyone home?? Or is it a crazy weather issue? http://t.co/cEHrOeurC5,0
@AmericanAir you Cancelled Flightled my wife's flight and she has to call but your service won't even let us. Going on 7 hours now.,0
@united And there is no direct phone number for status match desk? I really regret Flight Booking Problems with @united now.,0
@SouthwestAir We have been stuck in SJU for several hours and no one is answering here. Really tough to LUV SW. No response is bad.,0
@united was trying to change a flight online but got an error can you help via DM?,0
"@united diverged to Burlington, Vermont. This sucks.",0
"@united How is this considered ""on time"" if it's arriving at destination half hour Late Flightr than scheduled? http://t.co/YMFTw1uyHr",0
@AmericanAir Not very helpful if my flight is already Cancelled Flightled! What about reFlight Booking Problems? AA has my email and cell - yet no notifications.,0
@USAirways @AmericanAir no one appreciates the sass of the gate agent at Gate C38 at LGA flight US626. Irritated customers,0
@AmericanAir if it I have not rebooked didn't get notified that it was Cancelled Flightled,0
@AmericanAir you know nothing about customer service and I'll make sure everyone knows it,0
"@united not tonight, we got a hotel and after 14hrs of traveling and still not reaching our destination we are disappointed. Thanks",0
"@USAirways right, can you use a shuttle ticket from LGA to BOS for any shuttle flight? Probably gonna miss the 4pm.",0
@united 8 hours Late Flightr and I'm siting on another plane waiting to leave. I think a credit is in order for this terrible service!,0
"@USAirways Doubt it. Gate 35x is a cluster, and every agent encounter I saw (including one with me) was outright rude. Just very put off.",0
"@JetBlue Are you having any issues with online check-in? My colleague and I are getting ""Webpage not available"" after submitting online form",0
@VirginAmerica I have lots of flights to book and your site it not working!!!! I've been on the phone waiting for over 10 minutes..........,0
@united three delayed flights and missed connections on first class flights and not get any compensation for losing those seats...,0
@USAirways the jetway because he felt I was disrespectful. I have never been treated this way particularly when I was trying to be a good c,0
@USAirways the phone number the gate gave me doesn't work either. What is your customer service phone number?,0
"@united I can tell you. Your airline has lost mine and my families business. 
This day and age message through Twitter travels fast.",0
@united just tried to log in and was told e-mail log in not currently available,0
@USAirways 2nd February in a row- stranded us when we try to return from Cancun! No contact info- no way to rebook! #badcustomerservice,0
@united how come a $27 shuttle bus from LGA to EWR has electrical power outlets but our new Airbus interiors do not? #whyjeff?,0
@SouthwestAir might be the worst airline ever,0
@united the refund request functionality on http://t.co/5IMDckODfx is broken.i get a time out error.,0
@SouthwestAir I'm sorry for straying and going with @AmericanAir I've learned my lesson. These attendants need some SW happiness!,0
@united it's 430am and wife still doesn't have her luggage which was promised by 8pm and said to be on its way File number: DCA48810M #Fail,0
@jetblue you just directed me to your mobile website. Where is the direct link? GET IT TOGETHER!,0
"@SouthwestAir delayed twice now Cancelled Flighted...sent complaint email, yet no response.  Need an explanation pls. #notsatisfied #smh #unhappy",0
@AmericanAir this is a big company should be happy to do something for a customer when now it's costing more for delays oh and did I mention,0
@AmericanAir I need to change a ticket and my res can't be changed online.  I also can't get a call through due to high volume--can u help?,0
@USAirways I did at 7 pm! Still no bag..,0
@USAirways who would like to watch the video of how loyal customers are really treated while asking for an explanation for our 6 hour delay?,0
@VirginAmerica can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,0
@USAirways I was eventually given a flight to Memphis but only after I was taken off my original flight bc I was checked in as my father,0
"@AmericanAir It's our honeymoon,I paid extra business. I was sitting next to my bride, you bumped me because of status. Disgusted",0
@AmericanAir wow @AmericanAir still screw n stuff up,0
@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,0
@JetBlue heard about the charge for 1st bag and tighter seats - no need to be a loyal JB customer anymore!,0
@USAirways  Have an agent with reservations contact me instead of asking me to waste my time by sitting on the phone for hours,0
@AmericanAir no date on when revieving our money sent a letter in post and several emails no reply?? very frustrated,0
"@SouthwestAir are bicycles that the 62"", 50lbs criteria free or bikes are automatically $75/each way? The FAQ page isn't very clear to me.",0
@americanair never fails to disappoint. waiting at jfk an hour after scheduled take off and still no word on departure,0
"@USAirways Spoke on the phone 3 or 4 times, but no resolution. I'm still waiting to get my money back but now prices are jacked up",0
@USAirways I didn't take my original flight. I was suppose to arrive last night than by 2:00pm today. Didn't get in til 5,0
@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir,0
@JetBlue - trying to fly from BOS to JFK. Flight delayed. Traveling with kids. Book a hotel or are we getting out tonight?,0
@USAirways You suck in Philadelphia.  Let us off this plane! #phl,0
@usairways Ok thank you…I call from Spain to US for seating assistance!,0
@AmericanAir leaving over 20 minutes Late Flight. No warnings or communication until we were 15 minutes Late Flight. That's called shitty customer svc,0
@AmericanAir face palm!!! Cannot believe the last 24 hrs 1.5 hrs of sleep and No and no and what you can't do......,0
@AmericanAir I called reservation at 1 am and I'm still waiting for someone to call me back,0
"@AmericanAir need assistance. very frustrated I can't reach reservations by phone. trying to book online &amp; get ""fare no longer avail"" msg",0
@USAirways how does an airline misplace an airline attendant?!! been at Reagan airport since 1pm10:15 to Cincy is delayed trying to find her,0
@JetBlue it says it is now 9:58 you owe me,0
@JetBlue Flight 1533 JFK to Cartagena all at this airport bar singing the opposite of your praises! We're making a pact to never fly u again,0
"@AmericanAir Just got a call from baggage dept. ""...still looking for your property"". It's went missing 1/28. PRERECORDED NO HUMAN SERVICE!!",0
@USAirways my option is to use twitter. Most of the people working for u have no clue what they do. they tell you to go to A4 but its b16,0
@USAirways the plane is moving and it's no ice. We are moving to the end of the runway to sit because LGA has one runway open.,0
@JetBlue why wouldn't you just credit it right to my account instead of having a separate sign on. That seems pretty ridiculous.,0
Haha! @JetBlue: Our fleet's on fleek. http://t.co/KmaNLdQbh4”,0
@united Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.,0
"@united flight delayed...again...every time. ""Maintenance issues""",0
@united what's going on with the mileage plus accounts? Login through username and email have been down for at least three days.,0
@SouthwestAir  the agents werenot helpful told me I would have to pay 2chng even though I Tld them going2 bwi whch is part of trvl advsry,0
@JetBlue seriously?? What is going on?! http://t.co/mTHM9waObu,0
"@JetBlue every time I look at the flight status, 30 more minutes is added to the delay. How about some points for trouble??",0
@JetBlue I knew the 3-4 hours sounded odd; missed a flight we hit JFK an hour early for and your gate  attendant told us 3-4 :(,0
"@united SF crew lack a lot of customer service, LAX employees are a lot better. Wonder why...",0
@SouthwestAir Suggestions: tell customers approximate wait times when they are on hold (50 min now...) and allow them to Cancelled Flight online!,0
@AmericanAir been trying to speak to agent for 24hrs about my Cancelled Flightled flight but reps always busy. how do I get ahold of you?,0
@AmericanAir I was worried when my bag went SAN to DCA 24 hours before me. But our reunion was an organized  breeze! http://t.co/uOARyQ98PU,0
@AmericanAir what are my chances of making a connection to El Paso (AA504) with DFW from SAT (AA200) delayed 30 minutes?,0
@SouthwestAir is there any estimate on when the holding for you online will end? I'm at an hour and forty minutes now. I need to rebook!!!,0
@USAirways I've been on hold to change a date on a ticket for over 3 hours. Can someone please assist me? Unacceptable.,0
@USAirways UR employee named VAN @ ticket counter in #Philadelphia. EXTREMELY RUDE! a Father trying to get home to sick kid missed flight.,0
"@united the hotel you sent us to wouldnt take the voucher. Our flight was delayed, then Cancelled Flightled, then delayed again. 32 hours and counting",0
@JetBlue I would like to send an email to Lost and Found at JetBlue JFK; I spoke to them this morning but cannot drive their today.,0
@USAirways  where's my bag?  In line 200 deep at DCA. Agents say call 800 #.  800# says talk to agents. Abysmal customer service,0
@AmericanAir Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?,0
@united U kept passengers waiting all night 4 a plane that was being put out of service.  Leaving everyone stranded for night. #inexcusable,0
@united 1 hour since boarding began and we're still sitting at the gate.  #UA507,0
@USAirways I've been on hold for 41min. Just trying to change my reservation.,0
@united already done that. the answer i got was... oops we can give you miles and we're very sorry. but who pays for my discomfort for 9 h?,0
"@united http://t.co/hj5kq82Chn, however, is completely under your control—the price was and still is displayed on http://t.co/hj5kq82Chn.",0
@USAirways holding 30+ min and listening to your shitty ads on repeat for your credit make me hate your airline even more.  @delta is better,0
@SouthwestAir link doesn't work,0
@united ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.,0
"Social agencies, this is why we can't have nice things. @JetBlue: Our fleet's on fleek. http://t.co/QRxz0bGbtq",0
"@USAirways after 3 Cancelled Flightlations and a delay, causing me to miss connecting flight. Another night not being home. Thanks #pathetic",0
@AmericanAir You are having phone issues.  Please fix it!!!!,0
@JetBlue not to mention the fact that we paid extra just to fly jetblue thinking it was the most reliable..,0
@JetBlue Found someone to ask. No answers. Landed almost 40 minutes ago.,0
@SouthwestAir Thank you - hung up after 1hr 7min on hold. Would you like me to DM you contact info?,0
@united didn't get her name. She was not in our group. She was sitting behind us. Think it was window seat #40? We only overheard...,0
@JetBlue - Hopefully that will help someone in the future. Would there have been a different procedure if I had discovered the theft sooner?,0
@JetBlue no. Please stop.,0
@united severely under staffed at Iah.,0
@SouthwestAir I will be calling someone on Monday in customer relations. Very disappointed in how I was treated by customer service!,0
@jetblue rqstd upgrade to mint at LAX and was told no because i used points! Why turn down $1600 bcz I used points? #trueblue,0
"@JetBlue this is ridiculous we are on 1.5 hours coming up of waiting to deplane, there are are newborns on board",0
@AmericanAir  2/2 You took cost for both flights out of my bank account. Now I can't get a refund for 2 weeks? I have been a loyal customer.,0
@AmericanAir already shared with them. Nothing done!,0
@USAirways Thanks but when I asked for a change with no cost for you the only desition was nade by computer. Now is Late Flight,0
@united Your boarding process sucks. You should learn from @SouthwestAir,0
@USAirways US 728/Feb 21 Kim Y says: leaving on 15 minutes once paperwork is done. Wheels up ~ 1.5 hours Late Flightr.,0
"@united you need to retrain your flight attendants. Saying there is no more room for carry ons when there actually is, is not cool.",0
@united   It's too bad UA has had another unforeseeable operational issue on my return flight.,0
@USAirways we've now learned to never fly with u again. You've lost 16 customers from our group + the hundreds more from our company,0
"@JetBlue not ok to Cancelled Flight flight 1274 tmrw for ""weather"" &amp; to rebook 4 flight the next day when there is flight tmrw night. no compensation?",0
@USAirways seriously? Every flight I have had the past 2 days has been delayed. Every single one. Terrible,0
"@AmericanAir not only did you Cancelled Flight our flight from JFK and delay us by 29 hours, you've now lost 2 of our bags. Worst airline ever.",0
@USAirways something is wrong with your phone system if you call someone and don't play the recorded flight notification. Is US643 Late Flight?,0
@USAirways flight 1735 sitting fully loaded for over an hour. Air conditioning barely working :-(,0
@JetBlue @KyleJudah be responsible for replacing it,0
"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today.",0
@united - could you please send me a phone # to the refunds department?  We have submitted our claim through email without success.,0
@united with the purchase of my ticket i am entitled to check in 1 bag however i am being charged an extra 25 dollars for domestic transport,0
@SouthwestAir @BernhardtJH I did eventually get through but that flight Cancelled Flightled.  Decided to drive but gave up holding to process refund,0
@AmericanAir I tried that &amp; they have been disrespectful not professional &amp; my 2nd flight been Cancelled Flighted I have to get home for a surgeryHELP,0
"@SouthwestAir Been on hold over 90 minutes. You can fly, but not answer the phone?",0
@AmericanAir they don't even give an option to hold.. Just say lines are busy Plz try Late Flightr,0
@USAirways are the bags off Flight 1898 CLT to JFK? We landed last night just before midnight.,0
"@united customer service: 16hr delay coupon can only be redeemed on website which has $200 higher prices than Expedia, call wait time 55mins",0
@USAirways link didn't work via Mobil.,0
@united Worst airline ever?,0
@united  i have a weekend of dealing with your company that would say otherwise.,0
"@USAirways trying to check in online for a flight tomorrow.  Tried computer, tablet, and phone.  got error message on all devices?",0
@united no apology? Cool.,0
@AmericanAir yeah and what are they gunna? Nothing your whole organization is a joke,0
@USAirways spent 1.5 hours in line trying to get on a flight home tonight only for it to be Cancelled Flightled an hour Late Flightr. Not even snowing at DCA,0
@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,0
@USAirways they say connections are good still...but another reFlight Booking Problems is the last thing I need today,0
"@JetBlue Cancelled Flightling flights, sending out tickets, then not telling the buyer... #jetblue how is that allowed?",0
@JetBlue I don't have enough hands to count the number of times something like this has delayed my flight with you guys. Very disappointed.,0
"@USAirways ruined our honeymoon by causing us to miss our international flight, and now we are stranded.",0
@AmericanAir not yet. I'm next in the terminal a customer service area.,0
@JetBlue why is the buffalo flight so Late Flight?,0
@united is there a United gold number? I've been on hold 24 minutes and think I may be lost in nowhereland. Have a gold reservation. Help.,0
@AmericanAir instead of putting the burden on your customers do the right thing and get more gate agents.,0
@JetBlue now when I call it's still at the warehouse and might be going out tonight,0
@DeltaAssist what I have to say is more than 140 characters! Plus you don't follow me,0
"@USAirways. On hold 2hrs after my flight was Cancelled Flightled &amp; ""Anthony"" was beyond rude and not helpful! @AmericanAir they're weighing you down.",0
@united your airline is a joke. 1 person working special services at EWR?!? Line is 15 ppl deep. GROW UP!,0
@United why can't you have an English/Spanish rep call me so we can locate my bag and resolve this issue?,0
@united I have been given a connection with 2 overnight layovers. No vouchers. Last connection not even confirmed.,0
@JetBlue @philpete wonder if that's the pilot tweeting you back? Is it legal to tweet and fly? What if the plane in front stops suddenly?,0
@USAirways then drop your fee! $150 ($300RT!!!!) makes no sense; most EU airlines charge $0. @AirCanada charges a reasonable $50.,0
@JetBlue your airline should have a better system to Inform your clients when their flights are Cancelled Flightled last min. 😒👺 we have schedules too,0
@AmericanAir you have let me down. Seriously. #unhappycustomer,0
"@AmericanAir AA1675 flight out of Jamaica was Cancelled Flightled yesterday due to ""weather"", while other flights were still landing at DFW",0
@USAirways getting extremely frustrated w/ the phone/online service for merging frequent flyer miles.,0
"@AmericanAir now I have to wait ""more than 60 minutes""",0
@AmericanAir is the 24/7 phone line open? On hold for over 2 hours now. Your check-in agents cannot help at the airport itself. Please help.,0
".@united just curious why you'd board a flight without a pilot. Seems crucial to the flight process, no?",0
@united Worst customer non-service for sure!,0
@JetBlue I can't do that flight. I need a Late Flightr one! I need you to change my flight. You guys changed it and now I can't do that time!,0
"@AmericanAir no I've since rebooked with another airline, what I would like is compensation for all the time/money lost!",0
@united they did on a delta flight out of LAX which is why I should be compensated for my rental car there.,0
"@SouthwestAir Thanks for the terrible service! Stranded in MDW for 2 days, &amp; now can't find confirmation for rebooked flight from MKE.",0
@united in ORD hotel issued to my 4yr old. Tickets needed fixing again another hour and 5 agents l8r nightmare still not over,0
@USAirways got this message on your site to call about my flight - just gave up after being on hold for 3 HOURS! http://t.co/5cDX2ROAE6,0
"@SouthwestAir can tweet through the weekend/ bad weather, but closes down customer relations center to process refunds for Cancelled Flighted flights.",0
@SouthwestAir now I can't board thanks. You guys moved me to standby. I've been holding this boarding pass since 7pm yesterday,0
@VirginAmerica luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,0
@united you guys suck!,0
@SouthwestAir no had to rebook my flight myself and am about to board in bham.,0
"@USAirways Batting 1.000! Four flights in a month, all four delayed!",0
@united nice. I wonder how you pick who to respond to? Maybe only happy customers are easier. I wonder how many of those you have left.,0
@united this customer service experience will be tweeted for quality assurance.,0
@united my bag is a few days Late Flight to me and this is like the 3rd time in the past couple months.  Where my free miles at?!,0
@usairways I've called for 3 days and can't get thru. is there some secret method i can use that doesn't result in you hanging up on me?,0
"@USAirways US 728 returned to gate to get ""MEL"" sticker. Oh, look. We heard from pilot! No clue what an MEL sticker is. Anyone?",0
"@JetBlue there was a closure? People here need to inform passengers, not send them gate to gate w no info on boards re: updated departures",0
"@AmericanAir Oh, and losing my luggage #ridiculous # angrybird # where'smybag",0
@usairways  Thank you for allowing me to spend more money on vacation by buying things I already bought.,0
"@AmericanAir you guys Cancelled Flightled my flight for today and booked me for tomorrow, so unfortunately i have rebooked. Thanks",0
@AmericanAir hahahaha! This is crazy! Well here's to another night at the airport!!,0
@united rude rude,0
@united you have failed so uncontrollably today that it's beyond repair. I'm beyond livid with your absolute disregard to operations.,0
"@USAirways  redeemed themselves!  Flight out at 7:44!!! Had to call and negotiate,  but thank the Lord I'm heading home!!!!!",0
"@USAirways My flight was delayed and rerouted, and not so much as a ""sorry for your inconvenience"" from the check-in agent? #notimpressed",0
@SouthwestAir looks like you are up and running for the day. Still can't get through on the phone. Can you follow so I can dm you my info,0
"@united Yes. It was the airport person who told me the bag was still in Nashville, when I filed the claim. (1/2)",0
@united meant changed planes - i hate seating over wing if u wanted I would have booked it - u will get formal complaint,0
@united I understand ppl make mistakes but don't code something in a way that we can't get reimbursed when it's YOUR fault. Just blatant LIE,0
"@USAirways obviously your corporate definition of PATIENCE needs to be reviewed.
#Pleasehurryup #answerphone #reschedulemyflight",0
@AmericanAir why is raleigh not on the updated southern states advisory???,0
@united i will never fly with you again. i went on vacation this week and you lost my bags both ways. now i have no clothes. thankyou,0
"@united yes, I've been waiting for four hours and no one has been able to help me.",0
"@AmericanAir You should be more timely with bags that missed a flight, people need their undies the next morning!",0
@SouthwestAir @fly2midway 45 minute wait for my bags. Just what I needed on a Sunday night.,0
@SouthwestAir Thnx. Hopefully it's just on the nxt flight up. I've got 3 shows this wknd. Worst case I'll just turn my sweatshirt inside out,0
@VirginAmerica requested window seat and confirmed window but got stuck in middle seat. Not a good way to treat silver member😒,0
@united - 3 of 6 First seats open on UA5097. No upgrades processed. Gate agents @yyz said their too busy. Not cool http://t.co/6KpyhckA9l,0
"@USAirways my flight got Cancelled Flightled to Charlotte. Been on hold for an hour, pls pick up!",0
@USAirways Uh yeah. Flight boarded &amp; now 1 hr Late Flightr we still sit. Update on 4435 to DCA?,0
@JetBlue Jan 5? That's not summer http://t.co/TpzhjX7Hbt,0
@SouthwestAir flights from sunny SFO delayed for hours and others Cancelled Flightled left and right with little updates. Any help @SouthwestAir?,0
@united no wheelchairs,0
"@SouthwestAir used to exclusively fly SW, but Late Flightly, direct flights &amp; cheaper costs have me switched. 😔 why...so... few...direct...flights?",0
@AmericanAir Yes I am. 2495/1170. RNO departure at 1229 on 2/25 w/connection at DFW to LGA. I can do the 1120am to LAX and then to JFK,0
@SouthwestAir not yet! Supposed to get it early evening tonight. Don't want to have to go to the store and buy new necessities.,0
"@JetBlue, your hold music sucks.",0
@united thanks for ruined my vacation for having poorly maintained aircrafts that can’t fly safely out of STT. #UA1481 #Cancelled Flightledflight,0
@SouthwestAir Not your finest moment in Boston right now!,0
@united no chance I wait in ORD all afternoon for another flight after you screwed me. Hold 5396,0
@United OMG WHERE IS MY BAG??? YYZUA70435 - enough with the shenanigans already. It's getting real old real quick!!,0
@USAirways #Unbelievable that for 2 consecutive days I can't get through to a person.  On hold over 2 hours and still going,0
@united can you help me with a delayed flight as im going to miss my connection?,0
@USAirways how do you lose a pilot????,0
"@AmericanAir way to ruin a vacation, my brother has called all night and had multiple places in line only to get dead air on call back",0
@SouthwestAir grouchy about this flight 636 #complimentarybeveragesneeded,0
"@USAirways if a passenger is to large to put down the armrest and now is using part of my seat, what is my recourse?  #nothappy",0
"@AmericanAir Miami-PhL flight Cancelled Flightled just as I got to the gate. No one from AA around, no one on the phone. Awful awful awful.",0
@AmericanAir a phone call or email when you Cancelled Flight a flight would be lovely.,0
@AmericanAir my flight out of TYR tomorrow was Cancelled Flighted due to weather. How long until a rebook?,0
@united they helped me at the baggage service desk.  Said bc TSA screening was down in FLL not all bags made it but bag will be in EWR @ 12,0
@AmericanAir I was just called abt my flight Cancelled Flightlation- a flight that was Cancelled Flightled at 10:30a Sunday. Two 4:00a calls are not okay.,0
"@united very exasperating I'm having a difficult time with Flight Booking Problems as the error message says you're undergoing maintenance. Really, now?",0
"@SouthwestAir worst customer service, Terrible attitudes. I don't care how big a storm.  Your employees need an attitude adjustment",0
@AmericanAir weather is unavoidable. Understaffing is controllable,0
@united I will not be flying you again,0
"@AmericanAir @NY_NJairports AA1224: 45 mins for Priority bags to arrive, now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :(",0
"@united hey, it's 4am, guess what I'm doing? Not sleeping! Why? Cause you care so little about your customers you let them sleep in airports",0
@AmericanAir You moved us onto 6.55pm but there is availability on 1.50 and 3.30.   No answer on your phone. Have young children.  HELP!,0
"@USAirways if you mean by posted, no USAir empl to direct anyone, 800# not accepting calls, no contact from USAir re: rebook #greatjob",0
"@USAirways Now, the JFK Baggage Office has actually run out of paper hotel vouchers. #thislinehasntmovedforanhour",0
@AmericanAir my mom’s flight tomorrow Cancelled Flighted w/ no notice. Phone system said callback in 2 hours and it’s been 4. I need to go to bed!,0
"@AmericanAir offered me a cot to sleep on?After they Cancelled Flightled my flight. A fucking cot. What about a hotel, like you're supposed to provide",0
@USAirways will you fly me to somewhere warm? I'm tired of this snow! :(,0
@USAirways Know what I like about gate 35X @NationalAirpor ? Nothin.I like nothin bout yo #ghettofab gate #USAirways http://t.co/mAqw2nLNiU,0
@VirginAmerica Applied for Status Match on Feb 1. Got confirmation email same day. Still no news though. You guys have dropped ball Late Flightly 😥,0
"@JetBlue Yoga it is. TV service seems to be down though :-(
I look forward to that do much!",0
@SouthwestAir are you kidding me?  I needed help yesterday. I'm now landed and waiting for my connection.  Never will I fly southwest again!,0
@JetBlue You respond to complaints about cultural appropriation with more of it!?  You're  now below Spirit Airlines on my fly list.,0
@USAirways been on hold for almost 2 hours trying to rebook my Cancelled Flighted flight. What in the world?!!!,0
@AmericanAir is profiting in the billions and throwing crap at the people who put them there. American is a hurting brand,0
"@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?",0
@united and waiting,0
@USAirways - been on hold with reservations for over 30 min already! #worstairline,0
@AmericanAir lets me get in line for call back in over 2 hours. I'll just hope the 1 ticket left on the flight I want is still there Late Flightr.,0
@united reservation was made last July. I want to know why I wasn't reseated. This only happens on international itineraries,0
"@united @danahajek : she means to say there has been so many complaints today (this week, this month) that she can't respond b/c she's alone",0
@USAirways flight scheduled for 730pm...told at 150am that flight is Cancelled Flightled after sitting on cold plane for 2 hours.,0
@USAirways just Cancelled Flighted my flight and told me to call to rebook. Been on hold for 48 minutes at 4 am and still waiting,0
@SouthwestAir Rapid Rewards program sold me short. #Lasttweetaboutthis but still #disappointed.,0
@JetBlue Landed at MCO before 9am and still don't have my bag. You were supposed to give it to Disney's Magical Express this AM.I am livid!,0
"@united b) I contacted you directly, and the phone service was Laissez Faire at best.  The problem isn't a Cancelled Flightled a flight.",0
@JetBlue Your scheduling skills failed. The delay went from four hours to nearly six. Don't tell me you were snowbound in PBI.,0
"@AmericanAir Thanks! Bleh, disconnected! Let's try this again!!",0
@united now maintenance issues with flight 5639 and more issues with passengers that will miss connections needing to get off,0
"@AmericanAir I fail to see how telling a caller that a bag may take ""18 hours"" to get from JFK to Brooklyn is ""the best we can""",0
@united Yes there were PLENTY of seats available.  So why did Vicky Thomas refuse to give one to a million mile flyer?,0
@JetBlue it seems almost inconceivable that sitting a 5 year old alone is considered okay. But this guy thinks so. http://t.co/q9n6NZYSpK,0
"@USAirways , since jan 22 have been on 10 flights. Why the disrespect in CLT, flt #2063 at 2:50pm on 18feb to DCA? just asked herba question",0
"@SouthwestAir RT @kkwhb: Paid for early bird boarding and got B46.  I said to lady, ""well, that system is about dead."" She didn't understand",0
"@AmericanAir Thanks, but that results in missing the conference I'm attending. Are there options to book earlier,or if not,receive a refund?",0
@united the costumer services here at Denver Intl Airport is ridiculous bad!,0
@JetBlue get flight 16 into the air,0
"@AmericanAir @barrettkarabis what a joke you can mail
The receipt !! Yet. We can't mail
Them
A payment and fly before hand right",0
@AmericanAir all I want is to know what to do regarding my connecting flights since my 1st is Cancelled Flightled. Could you be of assistance?,0
"@united surprise me.  Otherwise, the flight is over and I don't have a good feeling about your airline.",0
"@united worst AIRLINE 
BEWARE THEY DO NOT MAINTAIN THERE PLAIN 
BEEN ON THE RUNWAY THE PAST 4 HOURS!!!/",0
@united u Cancelled Flighted my flight from IAD to JAX. Was supposed to use plane from BNA but u used that plane for another destination instead. 1/2,0
@united been sitting on this plane 3:15 unreal. When will my 2+ day nightmare end?,0
@USAirways seriously!!!  Flight Cancelled Flighted. Auto rebooked to Tuesday??? Then 3hr 26min on hold for nothing. Renting car. Want refund!!!!,0
@JetBlue not one of my four flights this trip has been on time. What the he'll is your companies problem?,0
@AmericanAir why was my flight from Miami to Dallas Monday  rescheduled to Tuesday?,0
"@united really, fill out a form about my flight experience? I sent an email to the 1K email address.",0
@VirginAmerica I did it but there was a problem in the link from the email for check-in. thanks,0
@united I have received one previously on the 11th having checked. Odd as you said there was no complaint associated with my e-mail?,0
@AmericanAir why am I continually getting put on hold by painfully inexperienced people when calling your Platinum desk?!,0
@USAirways What is happening at Reagan Airport DCA? Long lines and four people working checkIn! #unhappy #DCA,0
@USAirways 4 hrs and counting today alone... like I don't have other things to accomplish today than to just keep holding!!!,0
"Wanted to get my bag benefit, but instead get $25 pricing on all three tickets. When adding a card, MP Visa is only option. @united",0
@AmericanAir What's the status at DFW? Ticket agent at gate A9 was very rude and unhelpful.,0
@JetBlue customer service says since my wife setup a family account that she now can't join mine for a year???  Help me fix please.,0
"@USAirways I need help. In air on #717 to CLT from PHL. Conf: D1MQF5 Need confirmed on #1776 to BNA at 10:30. Been bumped all day, need home",0
@SouthwestAir What's up with the wait times on your customer service line? Tried 2X on Fri. and now I've been on for over 15 min.,0
@USAirways tells me to talk to @AmericanAir about my delayed flights. AA tells me to talk to US. #ihatemergers,0
@USAirways @AmericanAir just be prepared for a claim if that bag is lost ... Too many valuables to carry in my hands. #us2146 to #aa2924,0
@united @RobBogart After I waited hours in the airport being told one fib after the other. Why can't UAL be honest with its customers?,0
@AmericanAir what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable,0
@AmericanAir I have a Cancelled Flighted flight tomorrow morning and the 800 number did nothing! Please! I just want to go home!,0
"@united yes, but it's not looking. The ticket agent at out terminal dismissed us and we missed a chance at a Miami flight then to DR",0
